"date","state","fips","cumu_cases","cumu_deaths","daily_deaths","daily_cases","3_Day_MA_Ddeaths","7_Day_MA_Ddeaths","30_Day_MA_Ddeaths","3_Day_MA_Dcases","7_Day_MA_Dcases","30_Day_MA_Dcases"
"2021-02-17","New Jersey",34,755174,22589,92,4109,45,57,71,3062,3214,4137
"2021-02-17","New Mexico",35,181332,3564,12,271,11,14,20,254,363,569
"2021-02-17","New York",36,1559299,45807,124,5925,125,137,168,6391,7855,10102
"2021-02-17","North Carolina",37,834056,10712,101,2947,63,69,86,2828,3352,5258
"2021-02-17","North Dakota",38,98931,1461,0,120,0,0,2,101,98,99
"2021-02-17","Northern Mariana Islands",69,135,2,0,1,0,0,0,0,0,0
"2021-02-17","Ohio",39,945107,16513,60,1816,56,665,208,1919,2354,3801
"2021-02-17","Oklahoma",40,415858,4089,28,1078,22,27,36,772,1162,1968
"2021-02-17","Oregon",41,151257,2149,11,382,4,13,11,325,397,580
"2021-02-17","Pennsylvania",42,907736,23360,194,3533,75,81,132,2754,3089,4375
"2021-02-17","Puerto Rico",72,132043,1930,6,111,4,5,8,273,276,350
"2021-02-17","Rhode Island",44,122440,2352,8,368,21,13,12,540,364,600
"2021-02-17","South Carolina",45,492369,8117,62,1916,40,54,62,1692,2747,3364
"2021-02-17","South Dakota",46,110685,1844,0,92,0,4,6,123,158,168
"2021-02-17","Tennessee",47,747117,10892,30,934,17,38,85,1284,1646,2407
"2021-02-17","Texas",48,2579959,41650,104,4529,70,193,293,3700,6841,14713
"2021-02-17","Utah",49,363306,1806,9,900,4,6,10,651,852,1280
"2021-02-17","Vermont",50,13996,191,0,79,1,1,1,106,125,126
"2021-02-17","Virgin Islands",78,2545,25,0,3,0,0,0,7,9,10
"2021-02-17","Virginia",51,555592,7075,38,2284,21,20,45,1864,2610,3635
"2021-02-17","Washington",53,334284,4824,47,1099,28,21,28,1040,863,1352
"2021-02-17","West Virginia",54,128405,2225,9,288,5,7,15,272,351,620
"2021-02-17","Wisconsin",55,609192,6803,11,772,18,14,29,660,848,1329
"2021-02-17","Wyoming",56,53450,662,0,99,5,2,5,105,82,125
"2021-02-18","Alabama",1,484365,9424,78,1198,60,58,110,920,971,1927
"2021-02-18","Alaska",2,56768,277,0,209,2,1,2,253,131,162
"2021-02-18","Arizona",4,803158,15294,210,1417,105,86,134,1438,1495,3904
"2021-02-18","Arkansas",5,314445,5323,10,253,16,18,31,366,486,1362
"2021-02-18","California",6,3513339,48334,432,7849,406,337,465,7637,7509,14733
"2021-02-18","Colorado",8,420094,5966,21,1272,14,12,16,1063,1157,1336
"2021-02-18","Connecticut",9,271903,7496,20,547,16,20,27,554,772,1323
"2021-02-18","Delaware",10,83852,1326,10,271,14,9,10,204,282,418
"2021-02-18","District of Columbia",11,39301,992,7,121,4,3,4,100,110,168
"2021-02-18","Florida",12,1849736,29473,163,5117,180,156,168,6252,6134,8688
"2021-02-18","Georgia",13,952133,15906,127,3414,152,122,124,3216,3013,4921
"2021-02-18","Guam",66,8674,131,0,2,0,0,0,2,3,6
"2021-02-18","Hawaii",15,26906,425,1,60,1,1,3,34,45,81
"2021-02-18","Idaho",16,168783,1828,9,280,8,5,6,406,251,390
"2021-02-18","Illinois",17,1171687,22297,73,1940,44,45,71,1863,1870,3079
"2021-02-18","Indiana",18,655396,12281,31,760,30,36,94,853,1030,1897
"2021-02-18","Iowa",19,331502,5321,15,596,28,18,33,592,581,807
"2021-02-18","Kansas",20,291962,4526,5,94,40,32,33,484,566,974
"2021-02-18","Kentucky",21,396800,4539,28,1034,25,23,35,1008,1133,2082
"2021-02-18","Louisiana",22,421846,9406,15,828,27,24,36,484,633,1659
"2021-02-18","Maine",23,43090,655,1,218,2,2,5,138,147,294
"2021-02-18","Maryland",24,374148,7661,31,987,27,28,34,754,872,1459
"2021-02-18","Massachusetts",25,563976,15686,63,2040,56,60,65,1542,1797,2915
"2021-02-18","Michigan",26,633932,16243,92,1204,41,33,51,1228,1111,1591
"2021-02-18","Minnesota",27,476360,6472,14,913,9,9,15,708,784,934
"2021-02-18","Mississippi",28,289532,6531,7,134,22,20,32,517,695,1147
"2021-02-18","Missouri",29,511506,8087,158,801,69,41,47,825,694,1325
"2021-02-18","Montana",30,98211,1338,3,216,3,2,8,212,182,275
"2021-02-18","Nebraska",31,198481,2151,5,266,9,5,8,240,330,493
"2021-02-18","Nevada",32,289962,4807,31,497,28,24,34,399,493,858
"2021-02-18","New Hampshire",33,72399,1150,2,434,5,5,7,461,398,456
"2021-02-18","New Jersey",34,758450,22721,132,3276,85,56,74,3673,3160,4092
"2021-02-18","New Mexico",35,181739,3582,18,407,14,14,20,326,345,560
"2021-02-18","New York",36,1568881,45957,150,9582,135,138,167,7405,7793,9998
"2021-02-18","North Carolina",37,838097,10804,92,4041,86,67,87,3109,3274,5120
"2021-02-18","North Dakota",38,99064,1465,4,133,1,1,2,130,97,99
"2021-02-18","Northern Mariana Islands",69,135,2,0,0,0,0,0,0,0,0
"2021-02-18","Ohio",39,947389,16611,98,2282,72,576,209,2041,2279,3711
"2021-02-18","Oklahoma",40,416476,4112,23,618,24,23,36,735,1011,1937
"2021-02-18","Oregon",41,151713,2155,6,456,6,13,11,416,376,575
"2021-02-18","Pennsylvania",42,911033,23452,92,3297,98,78,133,3263,2990,4256
"2021-02-18","Puerto Rico",72,132121,1940,10,78,7,5,8,223,267,338
"2021-02-18","Rhode Island",44,122859,2367,15,419,11,13,11,357,354,526
"2021-02-18","South Carolina",45,495044,8155,38,2675,40,45,63,2009,2680,3358
"2021-02-18","South Dakota",46,110871,1847,3,186,1,3,6,165,145,170
"2021-02-18","Tennessee",47,748207,10964,72,1090,39,35,86,1019,1482,2359
"2021-02-18","Texas",48,2582346,41764,114,2387,93,158,286,3519,5478,14063
"2021-02-18","Utah",49,364457,1813,7,1151,6,5,10,881,839,1275
"2021-02-18","Vermont",50,14149,193,2,153,1,1,1,96,129,128
"2021-02-18","Virgin Islands",78,2558,25,0,13,0,0,0,5,8,9
"2021-02-18","Virginia",51,557896,7090,15,2304,25,19,43,2119,2411,3561
"2021-02-18","Washington",53,335338,4868,44,1054,43,24,28,1344,881,1294
"2021-02-18","West Virginia",54,128760,2236,11,355,8,7,14,290,334,598
"2021-02-18","Wisconsin",55,610056,6820,17,864,22,14,28,806,768,1293
"2021-02-18","Wyoming",56,53531,662,0,81,5,2,4,132,79,120
"2021-02-19","Alabama",1,485212,9573,149,847,105,56,110,908,935,1852
"2021-02-19","Alaska",2,56979,278,1,211,1,1,1,158,139,163
"2021-02-19","Arizona",4,805037,15439,145,1879,153,85,129,1698,1545,3711
"2021-02-19","Arkansas",5,314713,5336,13,268,16,18,30,396,444,1287
"2021-02-19","California",6,3521230,48794,460,7891,449,337,460,7338,7275,14351
"2021-02-19","Colorado",8,421327,5980,14,1233,16,12,16,1213,1022,1330
"2021-02-19","Connecticut",9,273101,7523,27,1198,25,20,27,760,823,1299
"2021-02-19","Delaware",10,84181,1343,17,329,17,11,11,271,274,414
"2021-02-19","District of Columbia",11,39461,993,1,160,4,2,4,110,113,169
"2021-02-19","Florida",12,1856419,29691,218,6683,179,161,170,6381,6001,8514
"2021-02-19","Georgia",13,955724,16110,204,3591,140,124,125,3462,2979,4776
"2021-02-19","Guam",66,8684,131,0,10,0,0,0,5,4,7
"2021-02-19","Hawaii",15,26962,427,2,56,1,1,4,48,41,80
"2021-02-19","Idaho",16,169084,1829,1,301,7,4,6,329,248,378
"2021-02-19","Illinois",17,1173897,22368,71,2210,56,49,69,2003,1813,2992
"2021-02-19","Indiana",18,656433,12325,44,1037,31,30,93,907,975,1835
"2021-02-19","Iowa",19,331747,5336,15,245,24,16,31,476,455,765
"2021-02-19","Kansas",20,293869,4614,88,1907,69,36,34,1104,666,921
"2021-02-19","Kentucky",21,398665,4562,23,1865,24,20,34,1279,1147,2029
"2021-02-19","Louisiana",22,422287,9440,34,441,38,23,35,631,529,1590
"2021-02-19","Maine",23,43224,656,1,134,2,2,4,152,138,275
"2021-02-19","Maryland",24,375156,7677,16,1008,22,25,33,918,857,1420
"2021-02-19","Massachusetts",25,565794,15726,40,1818,53,53,63,1739,1712,2825
"2021-02-19","Michigan",26,635349,16265,22,1417,42,35,50,1318,1112,1558
"2021-02-19","Minnesota",27,477355,6480,8,995,11,7,14,889,777,926
"2021-02-19","Mississippi",28,289892,6534,3,360,11,15,30,393,606,1102
"2021-02-19","Missouri",29,512272,8140,53,766,84,43,42,874,667,1279
"2021-02-19","Montana",30,98465,1340,2,254,3,2,8,235,187,271
"2021-02-19","Nebraska",31,198949,2167,16,468,13,6,8,348,333,443
"2021-02-19","Nevada",32,290399,4838,31,437,34,24,32,435,473,839
"2021-02-19","New Hampshire",33,72767,1152,2,368,5,4,7,517,385,444
"2021-02-19","New Jersey",34,761496,22784,63,3046,96,56,71,3477,3062,4012
"2021-02-19","New Mexico",35,182050,3601,19,311,16,14,20,330,332,540
"2021-02-19","New York",36,1577454,46119,162,8573,145,140,166,8027,7773,9913
"2021-02-19","North Carolina",37,841331,10863,59,3234,84,65,87,3407,3156,4921
"2021-02-19","North Dakota",38,99183,1465,0,119,1,1,2,124,98,98
"2021-02-19","Northern Mariana Islands",69,135,2,0,0,0,0,0,0,0,0
"2021-02-19","Ohio",39,949695,16693,82,2306,80,222,209,2135,2136,3575
"2021-02-19","Oklahoma",40,417345,4132,20,869,24,25,35,855,932,1900
"2021-02-19","Oregon",41,152190,2155,0,477,6,7,10,438,373,568
"2021-02-19","Pennsylvania",42,913825,23529,77,2792,121,75,122,3207,2924,4160
"2021-02-19","Puerto Rico",72,132239,1947,7,118,8,6,8,102,243,337
"2021-02-19","Rhode Island",44,123145,2376,9,286,11,12,11,358,332,509
"2021-02-19","South Carolina",45,497937,8213,58,2893,53,46,63,2495,2540,3270
"2021-02-19","South Dakota",46,111018,1853,6,147,3,3,6,142,136,165
"2021-02-19","Tennessee",47,749512,10971,7,1305,36,24,83,1110,1359,2269
"2021-02-19","Texas",48,2588291,42000,236,5945,151,134,279,4287,4571,13327
"2021-02-19","Utah",49,365314,1834,21,857,12,7,11,969,810,1231
"2021-02-19","Vermont",50,14251,193,0,102,1,1,1,111,119,126
"2021-02-19","Virgin Islands",78,2575,25,0,17,0,0,0,11,7,9
"2021-02-19","Virginia",51,559930,7098,8,2034,20,19,41,2207,2246,3478
"2021-02-19","Washington",53,336184,4886,18,846,36,21,29,1000,822,1257
"2021-02-19","West Virginia",54,129055,2248,12,295,11,7,14,313,310,579
"2021-02-19","Wisconsin",55,610974,6856,36,918,21,17,27,851,741,1262
"2021-02-19","Wyoming",56,53683,662,0,152,0,2,4,111,85,119
"2021-02-20","Alabama",1,485986,9590,17,774,81,50,107,940,876,1782
"2021-02-20","Alaska",2,56979,278,0,0,0,1,1,140,139,157
"2021-02-20","Arizona",4,807163,15480,41,2126,132,75,122,1807,1581,3464
"2021-02-20","Arkansas",5,315230,5348,12,517,12,14,28,346,381,1200
"2021-02-20","California",6,3527293,49111,317,6063,403,321,447,7268,6832,13701
"2021-02-20","Colorado",8,422240,5984,4,913,13,10,15,1139,997,1311
"2021-02-20","Connecticut",9,273101,7523,0,0,16,20,25,582,823,1244
"2021-02-20","Delaware",10,84531,1366,23,350,17,12,11,317,266,400
"2021-02-20","District of Columbia",11,39553,994,1,92,3,2,4,124,108,165
"2021-02-20","Florida",12,1863699,29812,121,7280,167,161,169,6360,5967,8327
"2021-02-20","Georgia",13,958998,16233,123,3274,151,122,125,3426,2917,4616
"2021-02-20","Guam",66,8685,131,0,1,0,0,0,4,3,6
"2021-02-20","Hawaii",15,27011,427,0,49,1,1,3,55,40,78
"2021-02-20","Idaho",16,169229,1829,0,145,3,3,6,242,238,361
"2021-02-20","Illinois",17,1175781,22426,58,1884,67,48,67,2011,1793,2892
"2021-02-20","Indiana",18,657848,12336,11,1415,29,27,91,1071,1001,1761
"2021-02-20","Iowa",19,332225,5336,0,478,10,14,30,440,455,726
"2021-02-20","Kansas",20,294010,4614,0,141,31,36,35,714,686,915
"2021-02-20","Kentucky",21,400011,4585,23,1346,25,21,33,1415,1223,1956
"2021-02-20","Louisiana",22,422287,9440,0,0,16,23,33,423,529,1466
"2021-02-20","Maine",23,43367,658,2,143,1,2,4,165,135,258
"2021-02-20","Maryland",24,375919,7697,20,763,22,23,32,919,800,1373
"2021-02-20","Massachusetts",25,567764,15779,53,1970,52,51,62,1943,1696,2719
"2021-02-20","Michigan",26,636167,16332,67,818,60,32,47,1146,1036,1499
"2021-02-20","Minnesota",27,478225,6491,11,870,11,8,14,926,767,913
"2021-02-20","Mississippi",28,290242,6553,19,350,10,13,30,281,557,1038
"2021-02-20","Missouri",29,512753,8151,11,481,74,40,41,683,646,1216
"2021-02-20","Montana",30,98681,1342,2,216,2,2,8,229,192,265
"2021-02-20","Nebraska",31,199162,2169,2,213,8,7,7,316,245,423
"2021-02-20","Nevada",32,290742,4870,32,343,31,25,32,426,410,803
"2021-02-20","New Hampshire",33,73161,1153,1,394,2,3,6,399,379,429
"2021-02-20","New Jersey",34,764374,22834,50,2878,82,56,69,3067,2936,3940
"2021-02-20","New Mexico",35,182475,3612,11,425,16,13,19,381,312,522
"2021-02-20","New York",36,1585692,46233,114,8238,142,134,163,8798,7699,9724
"2021-02-20","North Carolina",37,844520,10930,67,3189,73,64,84,3488,3106,4840
"2021-02-20","North Dakota",38,99258,1467,2,75,2,1,2,109,97,96
"2021-02-20","Northern Mariana Islands",69,135,2,0,0,0,0,0,0,0,0
"2021-02-20","Ohio",39,952306,16749,56,2611,79,58,208,2400,2109,3420
"2021-02-20","Oklahoma",40,418318,4155,23,973,22,23,34,820,863,1842
"2021-02-20","Oregon",41,152711,2159,4,521,3,3,10,485,382,558
"2021-02-20","Pennsylvania",42,916378,23615,86,2553,85,72,116,2881,2763,4058
"2021-02-20","Puerto Rico",72,132450,1957,10,211,9,6,8,136,217,337
"2021-02-20","Rhode Island",44,123145,2376,0,0,8,12,10,235,332,479
"2021-02-20","South Carolina",45,501277,8256,43,3340,46,49,63,2969,2591,3226
"2021-02-20","South Dakota",46,111165,1859,6,147,5,3,6,160,137,159
"2021-02-20","Tennessee",47,750628,11022,51,1116,43,30,81,1170,1259,2186
"2021-02-20","Texas",48,2593823,42202,202,5532,184,126,271,4621,4212,12794
"2021-02-20","Utah",49,366091,1842,8,777,12,7,10,928,778,1187
"2021-02-20","Vermont",50,14359,196,3,108,2,1,1,121,114,126
"2021-02-20","Virgin Islands",78,2575,25,0,0,0,0,0,10,7,9
"2021-02-20","Virginia",51,561812,7197,99,1882,41,29,42,2073,2055,3407
"2021-02-20","Washington",53,336819,4886,0,635,21,21,25,845,827,1213
"2021-02-20","West Virginia",54,129364,2254,6,309,10,8,14,320,297,558
"2021-02-20","Wisconsin",55,611789,6875,19,815,24,18,26,866,734,1203
"2021-02-20","Wyoming",56,53683,662,0,0,0,2,4,78,85,109
"2021-02-21","Alabama",1,486843,9592,2,857,56,50,104,826,845,1692
"2021-02-21","Alaska",2,56979,278,0,0,0,1,1,70,139,147
"2021-02-21","Arizona",4,808247,15505,25,1084,70,75,116,1696,1530,3266
"2021-02-21","Arkansas",5,315514,5357,9,284,11,13,27,356,355,1138
"2021-02-21","California",6,3531939,49340,229,4646,335,326,434,6200,6646,13021
"2021-02-21","Colorado",8,423208,5989,5,968,8,10,15,1038,1050,1268
"2021-02-21","Connecticut",9,273101,7523,0,0,9,20,23,399,823,1176
"2021-02-21","Delaware",10,84732,1367,1,201,14,12,11,293,247,383
"2021-02-21","District of Columbia",11,39648,995,1,95,1,2,4,116,104,158
"2021-02-21","Florida",12,1868764,29905,93,5065,144,161,163,6343,5914,8039
"2021-02-21","Georgia",13,960697,16235,2,1699,110,120,119,2855,2892,4389
"2021-02-21","Guam",66,8689,131,0,4,0,0,0,5,4,6
"2021-02-21","Hawaii",15,27075,428,1,64,1,1,3,56,43,75
"2021-02-21","Idaho",16,169229,1829,0,0,0,3,5,149,238,341
"2021-02-21","Illinois",17,1177301,22466,40,1520,56,49,64,1871,1794,2713
"2021-02-21","Indiana",18,658730,12372,36,882,30,28,91,1111,953,1674
"2021-02-21","Iowa",19,332640,5336,0,415,5,14,29,379,483,698
"2021-02-21","Kansas",20,294010,4614,0,0,29,36,34,683,684,813
"2021-02-21","Kentucky",21,400952,4604,19,941,22,22,33,1384,1137,1880
"2021-02-21","Louisiana",22,424176,9466,26,1889,20,25,33,777,612,1464
"2021-02-21","Maine",23,43497,658,0,130,1,1,4,136,138,241
"2021-02-21","Maryland",24,376537,7715,18,618,18,23,31,796,768,1314
"2021-02-21","Massachusetts",25,569284,15826,47,1520,47,49,61,1769,1644,2594
"2021-02-21","Michigan",26,636177,16332,0,10,30,32,46,748,1030,1415
"2021-02-21","Minnesota",27,479104,6500,9,879,9,8,13,915,781,892
"2021-02-21","Mississippi",28,290632,6553,0,390,7,13,28,367,457,982
"2021-02-21","Missouri",29,513057,8151,0,304,21,39,41,517,633,1151
"2021-02-21","Montana",30,98779,1343,1,98,2,2,8,189,193,254
"2021-02-21","Nebraska",31,199362,2169,0,200,6,7,7,294,243,396
"2021-02-21","Nevada",32,291024,4872,2,282,22,23,30,354,363,756
"2021-02-21","New Hampshire",33,73413,1154,1,252,1,3,6,338,375,415
"2021-02-21","New Jersey",34,766405,22858,24,2031,46,58,66,2652,2917,3867
"2021-02-21","New Mexico",35,182789,3626,14,314,15,14,18,350,317,502
"2021-02-21","New York",36,1591929,46346,113,6237,130,131,161,7683,7400,9409
"2021-02-21","North Carolina",37,846600,10957,27,2080,51,62,82,2834,3004,4589
"2021-02-21","North Dakota",38,99307,1468,1,49,1,1,1,81,97,90
"2021-02-21","Northern Mariana Islands",69,143,2,0,8,0,0,0,3,1,0
"2021-02-21","Ohio",39,953767,16816,67,1461,68,67,207,2126,2060,3326
"2021-02-21","Oklahoma",40,419354,4181,26,1036,23,22,33,959,830,1779
"2021-02-21","Oregon",41,152818,2159,0,107,1,3,10,368,362,533
"2021-02-21","Pennsylvania",42,918174,23640,25,1796,63,72,111,2380,2671,3941
"2021-02-21","Puerto Rico",72,132699,1979,22,249,13,9,7,193,211,327
"2021-02-21","Rhode Island",44,123145,2376,0,0,3,12,10,95,332,447
"2021-02-21","South Carolina",45,504149,8324,68,2872,56,47,64,3035,2408,3165
"2021-02-21","South Dakota",46,111304,1863,4,139,5,3,6,144,141,153
"2021-02-21","Tennessee",47,751663,11040,18,1035,25,28,78,1152,1200,2096
"2021-02-21","Texas",48,2600230,42321,119,6407,186,126,261,5961,4482,12398
"2021-02-21","Utah",49,366792,1852,10,701,13,8,9,778,777,1122
"2021-02-21","Vermont",50,14493,197,1,134,1,1,1,115,117,124
"2021-02-21","Virgin Islands",78,2575,25,0,0,0,0,0,6,7,8
"2021-02-21","Virginia",51,564115,7331,134,2303,80,46,44,2073,2017,3345
"2021-02-21","Washington",53,336945,4886,0,126,6,21,24,536,826,1147
"2021-02-21","West Virginia",54,129616,2261,7,252,8,7,14,285,290,533
"2021-02-21","Wisconsin",55,612240,6875,0,451,18,18,24,728,718,1142
"2021-02-21","Wyoming",56,53795,662,0,112,0,2,3,88,94,107
"2021-02-22","Alabama",1,487520,9592,0,677,6,50,98,769,845,1603
"2021-02-22","Alaska",2,57316,279,1,337,0,1,1,112,187,150
"2021-02-22","Arizona",4,809899,15502,-3,1652,21,75,111,1621,1579,3077
"2021-02-22","Arkansas",5,315759,5363,6,245,9,13,27,349,344,1092
"2021-02-22","California",6,3536916,49531,191,4977,246,345,424,5229,6641,12421
"2021-02-22","Colorado",8,424097,5990,1,889,3,9,14,923,1027,1256
"2021-02-22","Connecticut",9,275334,7562,39,2233,13,16,25,744,727,1251
"2021-02-22","Delaware",10,85090,1368,1,358,8,12,11,303,264,372
"2021-02-22","District of Columbia",11,39755,995,0,107,1,2,4,98,108,156
"2021-02-22","Florida",12,1872915,30064,159,4151,124,162,163,5499,5991,7767
"2021-02-22","Georgia",13,962215,16313,78,1518,68,123,116,2164,2819,4139
"2021-02-22","Guam",66,8696,131,0,7,0,0,0,4,4,6
"2021-02-22","Hawaii",15,27124,428,0,49,0,1,3,54,46,72
"2021-02-22","Idaho",16,169723,1828,-1,494,0,3,5,213,308,344
"2021-02-22","Illinois",17,1178702,22506,40,1401,46,49,62,1602,1801,2589
"2021-02-22","Indiana",18,659547,12407,35,817,27,31,90,1038,959,1598
"2021-02-22","Iowa",19,333087,5374,38,447,13,20,30,447,480,682
"2021-02-22","Kansas",20,294873,4643,29,863,10,34,35,335,623,842
"2021-02-22","Kentucky",21,401579,4619,15,627,19,22,32,971,1115,1785
"2021-02-22","Louisiana",22,424644,9477,11,468,12,22,33,786,607,1480
"2021-02-22","Maine",23,43594,658,0,97,1,1,4,123,131,233
"2021-02-22","Maryland",24,377148,7732,17,611,18,22,30,664,752,1256
"2021-02-22","Massachusetts",25,570546,15853,27,1262,42,48,60,1584,1599,2482
"2021-02-22","Michigan",26,637921,16334,2,1744,23,31,39,857,1096,1420
"2021-02-22","Minnesota",27,479659,6501,1,555,7,8,12,768,775,859
"2021-02-22","Mississippi",28,290874,6553,0,242,6,13,27,327,413,928
"2021-02-22","Missouri",29,513806,8167,16,749,9,41,41,511,682,1121
"2021-02-22","Montana",30,98929,1342,-1,150,1,2,7,155,193,249
"2021-02-22","Nebraska",31,199619,2171,2,257,1,7,7,223,265,388
"2021-02-22","Nevada",32,291198,4882,10,174,15,23,29,266,348,709
"2021-02-22","New Hampshire",33,73665,1154,0,252,1,3,6,299,378,403
"2021-02-22","New Jersey",34,769109,22874,16,2704,30,58,65,2538,3097,3719
"2021-02-22","New Mexico",35,183023,3637,11,234,12,14,17,324,323,481
"2021-02-22","New York",36,1598226,46454,108,6297,112,129,159,6924,7366,9155
"2021-02-22","North Carolina",37,849325,10976,19,2725,38,62,78,2665,2936,4468
"2021-02-22","North Dakota",38,99342,1468,0,35,1,1,1,53,96,87
"2021-02-22","Northern Mariana Islands",69,143,2,0,0,0,0,0,3,1,0
"2021-02-22","Ohio",39,955378,16874,58,1611,60,69,206,1894,2016,3185
"2021-02-22","Oklahoma",40,419853,4203,22,499,24,23,32,836,797,1657
"2021-02-22","Oregon",41,153139,2166,7,321,4,4,9,316,382,518
"2021-02-22","Pennsylvania",42,920025,23657,17,1851,43,71,104,2067,2683,3825
"2021-02-22","Puerto Rico",72,132872,1983,4,173,12,9,7,211,203,306
"2021-02-22","Rhode Island",44,123980,2466,90,835,30,19,13,278,313,475
"2021-02-22","South Carolina",45,505589,8332,8,1440,40,43,62,2551,2367,3060
"2021-02-22","South Dakota",46,111334,1863,0,30,3,3,6,105,137,146
"2021-02-22","Tennessee",47,752816,11059,19,1153,29,30,77,1101,1095,2026
"2021-02-22","Texas",48,2607576,42484,163,7346,161,143,254,6428,5112,12181
"2021-02-22","Utah",49,367130,1853,1,338,6,8,9,605,759,1075
"2021-02-22","Vermont",50,14608,198,1,115,2,1,1,119,107,123
"2021-02-22","Virgin Islands",78,2579,25,0,4,0,0,0,1,5,8
"2021-02-22","Virginia",51,565270,7486,155,1155,129,67,47,1780,1962,3220
"2021-02-22","Washington",53,338309,4924,38,1364,13,26,25,708,1001,1140
"2021-02-22","West Virginia",54,129854,2263,2,238,5,7,13,266,281,503
"2021-02-22","Wisconsin",55,612713,6876,1,473,7,18,23,580,725,1090
"2021-02-22","Wyoming",56,53900,662,0,105,0,2,3,72,109,111
"2021-02-23","Alabama",1,488973,9660,68,1453,23,58,100,996,926,1593
"2021-02-23","Alaska",2,57371,279,0,55,0,0,1,131,124,146
"2021-02-23","Arizona",4,811560,15651,149,1661,57,96,114,1466,1659,2966
"2021-02-23","Arkansas",5,316593,5377,14,834,10,13,26,454,438,1084
"2021-02-23","California",6,3543172,49869,338,6256,253,346,425,5293,6279,11908
"2021-02-23","Colorado",8,425155,6003,13,1058,6,10,14,972,1067,1240
"2021-02-23","Connecticut",9,276691,7572,10,1357,16,18,25,1197,838,1296
"2021-02-23","Delaware",10,85228,1379,11,138,4,13,11,232,266,355
"2021-02-23","District of Columbia",11,39844,998,3,89,1,2,4,97,102,151
"2021-02-23","Florida",12,1878525,30212,148,5610,133,151,164,4942,5893,7636
"2021-02-23","Georgia",13,966131,16401,88,3916,56,101,119,2378,2970,4111
"2021-02-23","Guam",66,8696,131,0,0,0,0,0,4,4,6
"2021-02-23","Hawaii",15,27168,428,0,44,0,1,3,52,50,69
"2021-02-23","Idaho",16,170013,1842,14,290,4,5,6,261,274,348
"2021-02-23","Illinois",17,1180421,22528,22,1719,34,47,62,1547,1790,2540
"2021-02-23","Indiana",18,660229,12450,43,682,38,31,91,794,931,1537
"2021-02-23","Iowa",19,333962,5400,26,875,21,20,30,579,521,694
"2021-02-23","Kansas",20,294885,4643,0,12,10,34,35,292,618,842
"2021-02-23","Kentucky",21,402943,4636,17,1364,17,21,32,977,1159,1792
"2021-02-23","Louisiana",22,426048,9503,26,1404,21,25,31,1254,808,1406
"2021-02-23","Maine",23,43736,660,2,142,1,1,4,123,138,238
"2021-02-23","Maryland",24,377810,7762,30,662,22,21,30,630,772,1205
"2021-02-23","Massachusetts",25,571783,15883,30,1237,35,45,58,1340,1601,2392
"2021-02-23","Michigan",26,639650,16371,37,1729,13,33,40,1161,1179,1477
"2021-02-23","Minnesota",27,480159,6502,1,500,4,8,11,645,781,837
"2021-02-23","Mississippi",28,291222,6577,24,348,8,11,27,327,358,900
"2021-02-23","Missouri",29,514394,8284,117,588,44,57,44,547,678,1081
"2021-02-23","Montana",30,99161,1347,5,232,2,2,6,160,200,250
"2021-02-23","Nebraska",31,199837,2172,1,218,1,6,7,225,276,387
"2021-02-23","Nevada",32,291698,4903,21,500,11,24,29,319,372,689
"2021-02-23","New Hampshire",33,73923,1155,1,258,1,3,6,254,387,386
"2021-02-23","New Jersey",34,772267,22978,104,3158,48,69,68,2631,3029,3649
"2021-02-23","New Mexico",35,183335,3646,9,312,11,13,17,287,325,471
"2021-02-23","New York",36,1605149,46562,108,6923,110,126,156,6486,7396,8973
"2021-02-23","North Carolina",37,850917,11007,31,1592,26,57,76,2132,2830,4345
"2021-02-23","North Dakota",38,99446,1469,1,104,1,1,1,63,91,87
"2021-02-23","Northern Mariana Islands",69,143,2,0,0,0,0,0,3,1,0
"2021-02-23","Ohio",39,958153,16972,98,2775,74,74,209,1949,2123,3128
"2021-02-23","Oklahoma",40,420212,4227,24,359,24,24,32,631,776,1571
"2021-02-23","Oregon",41,153645,2171,5,506,4,5,10,311,396,516
"2021-02-23","Pennsylvania",42,922848,23749,92,2823,45,83,105,2157,2664,3797
"2021-02-23","Puerto Rico",72,133091,1986,3,219,10,9,7,214,166,282
"2021-02-23","Rhode Island",44,124262,2476,10,282,33,19,13,372,313,484
"2021-02-23","South Carolina",45,506912,8357,25,1323,34,43,60,1878,2351,2953
"2021-02-23","South Dakota",46,111546,1863,0,212,1,3,5,127,136,147
"2021-02-23","Tennessee",47,754161,11108,49,1345,29,35,78,1178,1140,1993
"2021-02-23","Texas",48,2617850,42728,244,10274,175,169,256,8009,6060,12263
"2021-02-23","Utah",49,367846,1865,12,716,8,10,9,585,777,1048
"2021-02-23","Vermont",50,14691,199,1,83,1,1,1,111,111,122
"2021-02-23","Virgin Islands",78,2589,25,0,10,0,0,0,5,7,8
"2021-02-23","Virginia",51,567039,7658,172,1769,154,89,53,1742,1962,3153
"2021-02-23","Washington",53,339051,4947,23,742,20,24,26,744,838,1151
"2021-02-23","West Virginia",54,130139,2274,11,285,7,8,13,258,289,494
"2021-02-23","Wisconsin",55,613427,6914,38,714,13,17,24,546,715,1068
"2021-02-23","Wyoming",56,53944,671,9,44,3,1,3,87,85,102
