"date","state","cumu_cases","cumu_deaths","fips","daily_deaths","daily_cases","3_Day_MA_Ddeaths","7_Day_MA_Ddeaths","30_Day_MA_Ddeaths","3_Day_MA_Dcases","7_Day_MA_Dcases","30_Day_MA_Dcases"
2021-03-17,"MS",301924,6938,28,2,322,12,11,15,348,400,440
2021-03-18,"MS",302316,6945,28,7,392,5,9,14,355,347,431
2021-03-19,"MS",302677,6955,28,10,361,6,8,14,358,300,438
2021-03-20,"MS",302837,6956,28,1,160,6,8,14,304,294,432
2021-03-21,"MS",302932,6956,28,0,95,4,8,13,205,293,423
2021-03-22,"MS",303238,6977,28,21,306,7,7,14,187,284,420
2021-03-23,"MS",303625,6981,28,4,387,8,6,14,263,289,425
2021-03-24,"MS",303942,6987,28,6,317,10,7,14,337,288,424
2021-03-25,"MS",304210,6998,28,11,268,7,8,13,324,271,411
2021-03-26,"MS",304420,7000,28,2,210,6,6,13,265,249,387
2021-03-27,"MS",304616,7001,28,1,196,5,6,12,225,254,369
2021-03-28,"MS",304695,7001,28,0,79,1,6,11,162,252,353
2021-03-29,"MS",304858,7013,28,12,163,4,5,11,146,231,335
2021-03-30,"MS",305146,7034,28,21,288,11,8,12,177,217,338
2021-03-31,"MS",305417,7048,28,14,271,16,9,11,241,211,337
2021-04-01,"MS",305701,7051,28,3,284,13,8,10,281,213,334
2021-04-02,"MS",305991,7055,28,4,290,7,8,10,282,224,328
2021-04-03,"MS",306088,7055,28,0,97,2,8,9,224,210,311
2021-04-04,"MS",306158,7055,28,0,70,1,8,8,152,209,295
2021-04-05,"MS",306158,7055,28,0,0,0,6,8,56,186,286
2021-04-06,"MS",306611,7077,28,22,453,7,6,9,174,209,299
2021-04-07,"MS",306851,7083,28,6,240,9,5,8,231,205,295
2021-04-08,"MS",307094,7086,28,3,243,10,5,8,312,199,288
2021-04-09,"MS",307332,7095,28,9,238,6,6,8,240,192,274
2021-04-10,"MS",307449,7096,28,1,117,4,6,7,199,194,252
2021-04-11,"MS",307519,7096,28,0,70,3,6,7,142,194,231
2021-04-12,"MS",307836,7119,28,23,317,8,9,7,168,240,235
2021-04-13,"MS",308111,7122,28,3,275,9,6,7,221,214,241
2021-04-14,"MS",308521,7127,28,5,410,10,6,7,334,239,242
2021-04-15,"MS",308737,7139,28,12,216,7,8,7,300,235,238
2021-04-16,"MS",309029,7153,28,14,292,10,8,7,306,242,237
2021-04-17,"MS",309186,7153,28,0,157,9,8,7,222,248,229
2021-04-18,"MS",309223,7153,28,0,37,5,8,7,162,243,218
2021-04-19,"MS",309585,7161,28,8,362,3,6,7,185,250,225
2021-04-20,"MS",309818,7163,28,2,233,3,6,7,211,244,230
2021-04-21,"MS",310137,7173,28,10,319,7,7,7,305,231,230
2021-04-22,"MS",310349,7175,28,2,212,5,5,6,255,230,224
2021-04-23,"MS",310562,7175,28,0,213,4,3,6,248,219,221
2021-04-24,"MS",310775,7175,28,0,213,1,3,6,213,227,219
2021-04-25,"MS",310987,7178,28,3,212,1,4,6,213,252,219
2021-04-26,"MS",311159,7188,28,10,172,4,4,6,199,225,218
2021-04-27,"MS",311493,7193,28,5,334,6,4,6,239,239,227
2021-04-28,"MS",311654,7195,28,2,161,6,3,6,222,217,227
2021-04-29,"MS",311900,7199,28,4,246,4,3,6,247,222,225
2021-04-30,"MS",312066,7199,28,0,166,2,3,5,191,215,222
2021-05-01,"MS",312232,7199,28,0,166,1,3,5,193,208,218
2021-05-02,"MS",312400,7207,28,8,168,3,4,5,167,202,214
2021-05-03,"MS",312608,7221,28,14,208,7,5,6,181,207,217
2021-05-04,"MS",312712,7223,28,2,104,8,4,6,160,174,218
2021-05-05,"MS",312926,7226,28,3,214,6,4,6,175,182,226
2021-05-06,"MS",313166,7228,28,2,240,2,4,5,186,181,218
2021-05-07,"MS",313335,7228,28,0,169,2,4,5,208,181,216
2021-05-08,"MS",313504,7228,28,0,169,1,4,5,193,182,214
2021-05-09,"MS",313675,7234,28,6,171,2,4,5,170,182,211
2020-01-22,"MO",0,0,29,1,1,0,0,0,0,0,0
2020-01-23,"MO",0,0,29,0,0,0,0,0,0,0,0
2020-01-24,"MO",0,0,29,0,0,0,0,0,0,0,0
2020-01-25,"MO",0,0,29,0,0,0,0,0,0,0,0
2020-01-26,"MO",0,0,29,0,0,0,0,0,0,0,0
2020-01-27,"MO",0,0,29,0,0,0,0,0,0,0,0
2020-01-28,"MO",0,0,29,0,0,0,0,0,0,0,0
2020-01-29,"MO",0,0,29,0,0,0,0,0,0,0,0
2020-01-30,"MO",0,0,29,0,0,0,0,0,0,0,0
2020-01-31,"MO",0,0,29,0,0,0,0,0,0,0,0
2020-02-01,"MO",0,0,29,0,0,0,0,0,0,0,0
2020-02-02,"MO",0,0,29,0,0,0,0,0,0,0,0
2020-02-03,"MO",0,0,29,0,0,0,0,0,0,0,0
2020-02-04,"MO",0,0,29,0,0,0,0,0,0,0,0
2020-02-05,"MO",0,0,29,0,0,0,0,0,0,0,0
2020-02-06,"MO",0,0,29,0,0,0,0,0,0,0,0
2020-02-07,"MO",0,0,29,0,0,0,0,0,0,0,0
2020-02-08,"MO",0,0,29,0,0,0,0,0,0,0,0
2020-02-09,"MO",0,0,29,0,0,0,0,0,0,0,0
2020-02-10,"MO",0,0,29,0,0,0,0,0,0,0,0
2020-02-11,"MO",0,0,29,0,0,0,0,0,0,0,0
2020-02-12,"MO",0,0,29,0,0,0,0,0,0,0,0
2020-02-13,"MO",0,0,29,0,0,0,0,0,0,0,0
2020-02-14,"MO",0,0,29,0,0,0,0,0,0,0,0
2020-02-15,"MO",0,0,29,0,0,0,0,0,0,0,0
2020-02-16,"MO",0,0,29,0,0,0,0,0,0,0,0
2020-02-17,"MO",0,0,29,0,0,0,0,0,0,0,0
2020-02-18,"MO",0,0,29,0,0,0,0,0,0,0,0
2020-02-19,"MO",0,0,29,0,0,0,0,0,0,0,0
2020-02-20,"MO",0,0,29,0,0,0,0,0,0,0,0
2020-02-21,"MO",0,0,29,0,0,0,0,0,0,0,0
2020-02-22,"MO",0,0,29,0,0,0,0,0,0,0,0
2020-02-23,"MO",0,0,29,0,0,0,0,0,0,0,0
2020-02-24,"MO",0,0,29,0,0,0,0,0,0,0,0
2020-02-25,"MO",0,0,29,0,0,0,0,0,0,0,0
2020-02-26,"MO",0,0,29,0,0,0,0,0,0,0,0
2020-02-27,"MO",0,0,29,0,0,0,0,0,0,0,0
2020-02-28,"MO",0,0,29,0,0,0,0,0,0,0,0
2020-02-29,"MO",0,0,29,0,0,0,0,0,0,0,0
2020-03-01,"MO",0,0,29,0,0,0,0,0,0,0,0
2020-03-02,"MO",0,0,29,0,0,0,0,0,0,0,0
2020-03-03,"MO",0,0,29,0,0,0,0,0,0,0,0
2020-03-04,"MO",1,0,29,0,1,0,0,0,0,0,0
2020-03-05,"MO",1,0,29,0,0,0,0,0,0,0,0
2020-03-06,"MO",2,0,29,0,1,0,0,0,1,0,0
2020-03-07,"MO",2,0,29,0,0,0,0,0,0,0,0
2020-03-08,"MO",4,0,29,0,2,0,0,0,1,1,0
2020-03-09,"MO",5,0,29,0,1,0,0,0,1,1,0
2020-03-10,"MO",5,0,29,0,0,0,0,0,1,1,0
2020-03-11,"MO",7,0,29,0,2,0,0,0,1,1,0
2020-03-12,"MO",8,0,29,0,1,0,0,0,1,1,0
2020-03-13,"MO",15,0,29,0,7,0,0,0,3,2,0
2020-03-14,"MO",26,0,29,0,11,0,0,0,6,3,1
2020-03-15,"MO",37,0,29,0,11,0,0,0,10,5,1
2020-03-16,"MO",65,0,29,0,28,0,0,0,17,9,2
2020-03-17,"MO",110,0,29,0,45,0,0,0,28,15,4
2020-03-18,"MO",165,1,29,1,55,0,0,0,43,23,6
2020-03-19,"MO",235,1,29,0,70,0,0,0,57,32,8
2020-03-20,"MO",336,3,29,2,101,1,0,0,75,46,11
2020-03-21,"MO",413,3,29,0,77,1,0,0,83,55,14
2020-03-22,"MO",488,3,29,0,75,1,0,0,84,64,16
2020-03-23,"MO",660,3,29,0,172,0,0,0,108,85,22
2020-03-24,"MO",860,5,29,2,200,1,1,0,149,107,29
2020-03-25,"MO",1081,8,29,3,221,2,1,0,198,131,36
2020-03-26,"MO",1329,8,29,0,248,2,1,0,223,156,44
2020-03-27,"MO",1611,9,29,1,282,1,1,0,250,182,54
2020-03-28,"MO",1794,10,29,1,183,1,1,0,238,197,60
2020-03-29,"MO",1928,12,29,2,134,1,1,0,200,206,64
2020-03-30,"MO",2273,13,29,1,345,1,1,0,221,230,76
2020-03-31,"MO",2558,14,29,1,285,1,1,0,255,243,85
2020-04-01,"MO",2819,18,29,4,261,2,1,1,297,248,94
2020-04-02,"MO",3088,19,29,1,269,2,2,1,272,251,103
2020-04-03,"MO",3314,19,29,0,226,2,1,1,252,243,110
2020-04-04,"MO",3444,24,29,5,130,2,2,1,208,236,115
2020-04-05,"MO",3547,34,29,10,103,5,3,1,153,231,118
2020-04-06,"MO",3840,39,29,5,293,7,4,1,175,224,128
2020-04-07,"MO",4058,53,29,14,218,10,6,2,205,214,135
2020-04-08,"MO",4284,58,29,5,226,8,6,2,246,209,143
2020-04-09,"MO",4483,77,29,19,199,13,8,3,214,199,149
2020-04-10,"MO",4699,96,29,19,216,14,11,3,214,198,156
2020-04-11,"MO",4790,109,29,13,91,17,12,4,169,192,159
2020-04-12,"MO",4883,110,29,1,93,11,11,4,133,191,162
2020-04-13,"MO",5123,114,29,4,240,6,11,4,141,183,170
2020-04-14,"MO",5321,133,29,19,198,8,11,4,177,180,176
2020-04-15,"MO",5527,147,29,14,206,12,13,5,215,178,182
2020-04-16,"MO",5727,152,29,5,200,13,11,5,201,178,187
2020-04-17,"MO",5890,165,29,13,163,11,10,5,190,170,191
2020-04-18,"MO",6039,175,29,10,149,9,9,6,171,178,193
2020-04-19,"MO",6172,176,29,1,133,8,9,6,148,184,195
2020-04-20,"MO",6425,177,29,1,253,4,9,6,178,186,200
2020-04-21,"MO",6646,189,29,12,221,5,8,6,202,189,205
2020-04-22,"MO",6874,208,29,19,228,11,9,7,234,192,207
2020-04-23,"MO",7099,218,29,10,225,14,9,7,225,196,208
2020-04-24,"MO",7304,262,29,44,205,24,14,8,219,202,207
2020-04-25,"MO",7422,273,29,11,118,22,14,9,183,198,203
2020-04-26,"MO",7494,274,29,1,72,19,14,9,132,189,196
2020-04-27,"MO",7764,288,29,14,270,9,16,9,153,191,199
2020-04-28,"MO",8130,314,29,26,366,14,18,10,236,212,207
2020-04-29,"MO",8437,318,29,4,307,15,16,10,314,223,205
2020-04-30,"MO",8700,329,29,11,263,14,16,10,312,229,205
2020-05-01,"MO",8988,337,29,8,288,8,11,11,286,241,206
2020-05-02,"MO",9056,351,29,14,68,11,11,11,206,233,199
2020-05-03,"MO",9124,352,29,1,68,8,11,11,141,233,194
2020-05-04,"MO",9334,358,29,6,210,7,10,11,115,224,196
2020-05-05,"MO",9604,377,29,19,270,9,9,11,183,211,202
2020-05-06,"MO",9787,396,29,19,183,15,11,12,221,193,198
2020-05-07,"MO",9927,418,29,22,140,20,13,12,198,175,196
2020-05-08,"MO",10058,449,29,31,131,24,16,13,151,153,192
2020-05-09,"MO",10171,472,29,23,113,25,17,13,128,159,190
2020-05-10,"MO",10236,482,29,10,65,21,19,13,103,159,185
2020-05-11,"MO",10415,488,29,6,179,13,19,13,119,154,188
2020-05-12,"MO",10587,524,29,36,172,17,21,14,139,140,190
2020-05-13,"MO",10834,542,29,18,247,20,21,14,199,150,190
2020-05-14,"MO",11020,562,29,20,186,25,21,14,202,156,190
2020-05-15,"MO",11204,576,29,14,184,17,18,14,206,164,189
2020-05-16,"MO",11294,589,29,13,90,16,17,15,153,160,186
2020-05-17,"MO",11397,594,29,5,103,11,16,14,126,166,184
2020-05-18,"MO",11605,605,29,11,208,10,17,14,134,170,186
2020-05-19,"MO",11783,616,29,11,178,9,13,15,163,171,187
2020-05-20,"MO",11999,631,29,15,216,12,13,15,201,166,186
2020-05-21,"MO",12257,661,29,30,258,19,14,16,217,177,187
2020-05-22,"MO",12464,671,29,10,207,18,14,15,227,180,186
2020-05-23,"MO",12550,676,29,5,86,15,12,15,184,179,182
2020-05-24,"MO",12614,681,29,5,64,7,12,14,119,174,177
2020-05-25,"MO",12689,685,29,4,75,5,11,14,75,155,176
2020-05-26,"MO",12946,686,29,1,257,3,10,14,132,166,182
2020-05-27,"MO",13208,696,29,10,262,5,9,14,198,173,181
2020-05-28,"MO",13409,707,29,11,201,7,7,13,240,165,176
2020-05-29,"MO",13619,738,29,31,210,17,10,14,224,165,173
2020-05-30,"MO",13917,771,29,33,298,25,14,15,236,195,174
2020-05-31,"MO",14093,772,29,1,176,22,13,14,228,211,170
2020-06-01,"MO",14360,773,29,1,267,12,13,14,247,239,177
2020-06-02,"MO",14577,783,29,10,217,4,14,14,220,233,182
2020-06-03,"MO",14795,786,29,3,218,5,13,14,234,227,182
2020-06-04,"MO",15031,789,29,3,236,5,12,14,224,232,181
2020-06-05,"MO",15261,799,29,10,230,5,9,13,228,235,182
2020-06-06,"MO",15350,809,29,10,89,8,5,13,185,205,181
2020-06-07,"MO",15404,809,29,0,54,7,5,12,124,187,178
2020-06-08,"MO",15708,819,29,10,304,7,7,12,149,193,185
2020-06-09,"MO",15975,840,29,21,267,10,8,12,208,200,191
2020-06-10,"MO",16272,848,29,8,297,13,9,12,289,211,195
2020-06-11,"MO",16788,860,29,12,516,14,10,11,360,251,207
2020-06-12,"MO",17096,872,29,12,308,11,10,11,374,262,209
2020-06-13,"MO",17251,879,29,7,155,10,10,11,326,272,208
2020-06-14,"MO",17356,879,29,0,105,6,10,10,189,279,205
2020-06-15,"MO",17786,880,29,1,430,3,9,10,230,297,216
2020-06-16,"MO",18244,882,29,2,458,1,6,10,331,324,228
2020-06-17,"MO",18668,909,29,27,424,10,9,10,437,342,235
2020-06-18,"MO",19226,946,29,37,558,22,12,11,480,348,248
2020-06-19,"MO",19648,948,29,2,422,22,11,11,468,365,255
2020-06-20,"MO",19856,955,29,7,208,15,11,10,396,372,253
2020-06-21,"MO",20030,956,29,1,174,3,11,10,268,382,252
2020-06-22,"MO",20648,961,29,5,618,4,12,10,333,409,270
2020-06-23,"MO",21225,966,29,5,577,4,12,10,456,426,287
2020-06-24,"MO",21843,975,29,9,618,6,9,10,604,454,305
2020-06-25,"MO",22426,982,29,7,583,7,5,10,593,457,316
2020-06-26,"MO",23002,990,29,8,576,8,6,10,592,479,326
2020-06-27,"MO",23362,996,29,6,360,7,6,10,506,501,332
2020-06-28,"MO",23615,997,29,1,253,5,6,9,396,512,333
2020-06-29,"MO",24497,998,29,1,882,3,5,8,498,550,353
2020-06-30,"MO",25360,1015,29,17,863,6,7,8,666,591,376
2020-07-01,"MO",26303,1017,29,2,943,7,6,8,896,637,398
2020-07-02,"MO",27251,1022,29,5,948,8,6,8,918,689,422
2020-07-03,"MO",27883,1026,29,4,632,4,5,8,841,697,436
2020-07-04,"MO",28205,1027,29,1,322,3,4,8,634,692,439
2020-07-05,"MO",28543,1028,29,1,338,2,4,8,431,704,443
2020-07-06,"MO",29716,1028,29,0,1173,1,4,7,611,746,479
2020-07-07,"MO",30954,1042,29,14,1238,5,4,8,916,799,518
2020-07-08,"MO",32300,1046,29,4,1346,6,4,8,1252,857,553
2020-07-09,"MO",33505,1051,29,5,1205,8,4,7,1263,893,584
2020-07-10,"MO",34625,1064,29,13,1120,7,5,7,1224,963,612
2020-07-11,"MO",35272,1069,29,5,647,8,6,7,991,1010,616
2020-07-12,"MO",35715,1069,29,0,443,6,6,7,737,1025,621
2020-07-13,"MO",37041,1083,29,14,1326,6,8,7,805,1046,660
2020-07-14,"MO",38409,1093,29,10,1368,8,7,7,1046,1065,702
2020-07-15,"MO",39605,1103,29,10,1196,11,8,7,1297,1044,727
2020-07-16,"MO",40666,1113,29,10,1061,10,9,8,1208,1023,747
2020-07-17,"MO",41692,1113,29,0,1026,7,7,7,1094,1010,767
2020-07-18,"MO",42336,1130,29,17,644,9,9,6,910,1009,770
2020-07-19,"MO",42833,1129,29,-1,497,5,9,6,722,1017,773
2020-07-20,"MO",44259,1132,29,3,1426,6,7,6,856,1031,813
2020-07-21,"MO",45475,1143,29,11,1216,4,7,6,1046,1009,848
2020-07-22,"MO",46641,1159,29,16,1166,10,8,7,1269,1005,866
2020-07-23,"MO",47850,1179,29,20,1209,16,9,7,1197,1026,888
2020-07-24,"MO",48964,1178,29,-1,1114,12,9,7,1163,1039,904
2020-07-25,"MO",49494,1182,29,4,530,8,7,7,951,1023,902
2020-07-26,"MO",49909,1197,29,15,415,6,10,7,686,1011,897
2020-07-27,"MO",51253,1201,29,4,1344,8,10,7,763,999,930
2020-07-28,"MO",52404,1213,29,12,1151,10,10,7,970,990,960
2020-07-29,"MO",53649,1220,29,7,1245,8,9,7,1247,1001,972
2020-07-30,"MO",54721,1233,29,13,1072,11,8,7,1156,982,979
2020-07-31,"MO",55735,1243,29,10,1014,10,9,8,1110,967,981
2020-08-01,"MO",56285,1253,29,10,550,11,10,8,879,970,968
2020-08-02,"MO",56832,1253,29,0,547,7,8,8,704,989,965
2020-08-03,"MO",58281,1255,29,2,1449,4,8,8,849,1004,1003
2020-08-04,"MO",59544,1266,29,11,1263,4,8,8,1086,1020,1033
2020-08-05,"MO",60763,1273,29,7,1219,7,8,8,1310,1016,1035
2020-08-06,"MO",61903,1280,29,7,1140,8,7,8,1207,1026,1032
2020-08-07,"MO",62998,1301,29,21,1095,12,8,8,1151,1038,1023
2020-08-08,"MO",63677,1301,29,0,679,9,7,8,971,1056,1006
2020-08-09,"MO",64144,1307,29,6,467,9,8,8,747,1045,984
2020-08-10,"MO",65672,1307,29,0,1528,2,7,8,891,1056,1013
2020-08-11,"MO",67028,1312,29,5,1356,4,7,8,1117,1069,1044
2020-08-12,"MO",68431,1323,29,11,1403,5,7,8,1429,1095,1046
2020-08-13,"MO",69621,1325,29,2,1190,6,6,8,1316,1103,1040
2020-08-14,"MO",70777,1335,29,10,1156,8,5,8,1250,1111,1039
2020-08-15,"MO",71448,1335,29,0,671,4,5,7,1006,1110,1026
2020-08-16,"MO",72004,1367,29,32,556,14,9,8,794,1123,1010
2020-08-17,"MO",73606,1396,29,29,1602,20,13,9,943,1133,1042
2020-08-18,"MO",74912,1402,29,6,1306,22,13,9,1155,1126,1069
2020-08-19,"MO",76313,1414,29,12,1401,16,13,9,1436,1126,1068
2020-08-20,"MO",77679,1417,29,3,1366,7,13,9,1358,1151,1073
2020-08-21,"MO",78895,1419,29,2,1216,6,12,9,1328,1160,1075
2020-08-22,"MO",79510,1425,29,6,615,4,13,8,1066,1152,1055
2020-08-23,"MO",80050,1426,29,1,540,3,8,8,790,1149,1036
2020-08-24,"MO",81762,1426,29,0,1712,2,4,8,956,1165,1076
2020-08-25,"MO",83276,1440,29,14,1514,5,5,8,1255,1195,1112
2020-08-26,"MO",84926,1449,29,9,1650,8,5,8,1625,1230,1122
2020-08-27,"MO",86395,1450,29,1,1469,8,5,8,1544,1245,1133
2020-08-28,"MO",87794,1464,29,14,1399,8,6,8,1506,1271,1138
2020-08-29,"MO",88532,1496,29,32,738,16,10,9,1202,1289,1127
2020-08-30,"MO",89136,1508,29,12,604,19,12,9,914,1298,1113
2020-08-31,"MO",91039,1530,29,22,1903,22,15,9,1082,1325,1158
2020-09-01,"MO",92705,1538,29,8,1666,14,14,10,1391,1347,1196
2020-09-02,"MO",94491,1542,29,4,1786,11,13,10,1785,1366,1207
2020-09-03,"MO",96118,1545,29,3,1627,5,14,9,1693,1389,1219
2020-09-04,"MO",97623,1562,29,17,1505,8,14,10,1639,1404,1229
2020-09-05,"MO",98365,1639,29,77,742,32,20,12,1291,1405,1215
2020-09-06,"MO",98954,1658,29,19,589,38,21,12,945,1403,1199
2020-09-07,"MO",99675,1659,29,1,721,32,18,12,684,1234,1200
2020-09-08,"MO",102029,1661,29,2,2354,7,18,12,1221,1332,1263
2020-09-09,"MO",104146,1673,29,12,2117,5,19,12,1731,1379,1282
2020-09-10,"MO",105875,1691,29,18,1729,11,21,13,2067,1394,1295
2020-09-11,"MO",107500,1701,29,10,1625,13,20,13,1824,1411,1302
2020-09-12,"MO",108281,1704,29,3,781,10,9,13,1378,1417,1289
2020-09-13,"MO",108944,1705,29,1,663,5,7,12,1023,1427,1272
2020-09-14,"MO",111162,1714,29,9,2218,4,8,13,1221,1641,1324
2020-09-15,"MO",113095,1732,29,18,1933,9,10,12,1605,1581,1370
2020-09-16,"MO",114834,1739,29,7,1739,11,9,11,1963,1527,1374
2020-09-17,"MO",116610,1757,29,18,1776,14,9,12,1816,1534,1390
2020-09-18,"MO",118215,1780,29,23,1605,16,11,12,1707,1531,1397
2020-09-19,"MO",119066,1793,29,13,851,18,13,13,1411,1541,1380
2020-09-20,"MO",119719,1793,29,0,653,12,13,12,1036,1539,1361
2020-09-21,"MO",122006,1807,29,14,2287,9,13,13,1264,1549,1417
2020-09-22,"MO",123858,1864,29,57,1852,24,19,15,1597,1538,1460
2020-09-23,"MO",125806,1947,29,83,1948,51,30,17,2029,1567,1468
2020-09-24,"MO",127764,1952,29,5,1958,48,28,17,1919,1593,1483
2020-09-25,"MO",129455,1994,29,42,1691,43,31,18,1866,1606,1484
2020-09-26,"MO",130372,2063,29,69,917,39,39,20,1522,1615,1466
2020-09-27,"MO",131133,2063,29,0,761,37,39,20,1123,1631,1445
2020-09-28,"MO",133436,2074,29,11,2303,27,38,19,1327,1633,1497
2020-09-29,"MO",135414,2086,29,12,1978,8,32,19,1681,1651,1543
2020-09-30,"MO",137252,2118,29,32,1838,18,24,20,2040,1635,1540
2020-10-01,"MO",139004,2128,29,10,1752,18,25,20,1856,1606,1543
2020-10-02,"MO",140623,2144,29,16,1619,19,21,20,1736,1595,1538
2020-10-03,"MO",141475,2169,29,25,852,17,15,21,1408,1586,1512
2020-10-04,"MO",142229,2173,29,4,754,15,16,20,1075,1585,1487
2020-10-05,"MO",144762,2174,29,1,2533,10,14,18,1380,1618,1547
2020-10-06,"MO",146990,2200,29,26,2228,10,16,18,1838,1654,1601
2020-10-07,"MO",149191,2236,29,36,2201,21,17,19,2321,1706,1651
2020-10-08,"MO",151340,2259,29,23,2149,28,19,20,2193,1762,1644
2020-10-09,"MO",153461,2395,29,136,2121,65,36,24,2157,1834,1644
2020-10-10,"MO",154533,2422,29,27,1072,62,36,24,1781,1865,1622
2020-10-11,"MO",155468,2422,29,0,935,54,36,24,1376,1891,1599
2020-10-12,"MO",158257,2422,29,0,2789,9,35,24,1599,1928,1666
2020-10-13,"MO",160695,2422,29,0,2438,0,32,24,2054,1958,1725
2020-10-14,"MO",163042,2420,29,-2,2347,-1,26,24,2525,1979,1729
2020-10-15,"MO",165109,2442,29,22,2067,7,26,24,2284,1967,1734
2020-10-16,"MO",167023,2580,29,138,1914,53,26,28,2109,1937,1740
2020-10-17,"MO",167960,2582,29,2,937,54,23,28,1639,1918,1712
2020-10-18,"MO",168780,2582,29,0,820,47,23,27,1224,1902,1686
2020-10-19,"MO",171619,2590,29,8,2839,3,24,27,1532,1909,1752
2020-10-20,"MO",174016,2615,29,25,2397,11,28,27,2019,1903,1810
2020-10-21,"MO",176497,2641,29,26,2481,20,32,28,2572,1922,1816
2020-10-22,"MO",178917,2657,29,16,2420,22,31,26,2433,1973,1835
2020-10-23,"MO",181177,2688,29,31,2260,24,15,25,2387,2022,1846
2020-10-24,"MO",182455,2805,29,117,1278,55,32,28,1986,2071,1823
2020-10-25,"MO",183641,2810,29,5,1186,51,33,27,1575,2123,1806
2020-10-26,"MO",187539,2810,29,0,3898,41,31,25,2121,2274,1906
2020-10-27,"MO",190743,2838,29,28,3204,11,32,26,2763,2390,1987
2020-10-28,"MO",194250,2870,29,32,3507,20,33,27,3536,2536,2027
2020-10-29,"MO",197671,2899,29,29,3421,30,35,27,3377,2679,2075
2020-10-30,"MO",200977,3024,29,125,3306,62,48,30,3411,2829,2124
2020-10-31,"MO",202877,3026,29,2,1900,52,32,30,2876,2917,2129
2020-11-01,"MO",204718,3026,29,0,1841,42,31,29,2349,3011,2136
2020-11-02,"MO",210365,3031,29,5,5647,2,32,29,3129,3261,2296
2020-11-03,"MO",214784,3064,29,33,4419,13,32,30,3969,3434,2418
2020-11-04,"MO",220055,3088,29,24,5271,21,31,30,5112,3686,2510
2020-11-05,"MO",226051,3106,29,18,5996,25,30,30,5229,4054,2635
2020-11-06,"MO",231397,3150,29,44,5346,29,18,30,5538,4346,2740
2020-11-07,"MO",234324,3150,29,0,2927,21,18,30,4756,4492,2766
2020-11-08,"MO",236723,3153,29,3,2399,16,18,25,3557,4572,2775
2020-11-09,"MO",245087,3153,29,0,8364,1,17,24,4563,4960,3018
2020-11-10,"MO",251868,3299,29,146,6781,50,34,29,5848,5298,3213
2020-11-11,"MO",257621,3323,29,24,5753,57,34,30,6966,5367,3312
2020-11-12,"MO",263366,3339,29,16,5745,62,33,31,6093,5331,3422
2020-11-13,"MO",268646,3373,29,34,5280,25,32,32,5593,5321,3520
2020-11-14,"MO",271136,3387,29,14,2490,21,34,32,4505,5259,3534
2020-11-15,"MO",273335,3374,29,-13,2199,12,32,26,3323,5230,3544
2020-11-16,"MO",280484,3386,29,12,7149,4,33,27,3946,5057,3751
2020-11-17,"MO",286337,3453,29,67,5853,22,22,29,5067,4924,3919
2020-11-18,"MO",291548,3477,29,24,5211,34,22,30,6071,4847,3998
2020-11-19,"MO",296768,3507,29,30,5220,40,24,30,5428,4772,4092
2020-11-20,"MO",301639,3537,29,30,4871,28,23,30,5101,4713,4171
2020-11-21,"MO",304075,3559,29,22,2436,27,25,30,4176,4706,4172
2020-11-22,"MO",306211,3559,29,0,2136,17,26,29,3148,4697,4168
2020-11-23,"MO",312771,3561,29,2,6560,8,25,25,3711,4612,4344
2020-11-24,"MO",317813,3750,29,189,5042,64,42,31,4579,4497,4472
2020-11-25,"MO",322217,3776,29,26,4404,72,43,32,5335,4381,4489
2020-11-26,"MO",323114,3808,29,32,897,82,43,32,3448,3764,4412
2020-11-27,"MO",326804,3809,29,1,3690,20,39,31,2997,3595,4418
2020-11-28,"MO",329260,3817,29,8,2456,14,37,31,2348,3598,4386
2020-11-29,"MO",331407,3823,29,6,2147,5,38,27,2764,3599,4348
2020-11-30,"MO",338119,3829,29,6,6712,7,38,27,3772,3621,4508
2020-12-01,"MO",343198,4006,29,177,5079,63,37,33,4646,3626,4616
2020-12-02,"MO",347798,4043,29,37,4600,73,38,34,5464,3654,4581
2020-12-03,"MO",352341,4122,29,79,4543,98,45,35,4741,4175,4585
2020-12-04,"MO",356531,4122,29,0,4190,39,45,34,4444,4247,4549
2020-12-05,"MO",358640,4181,29,59,2109,46,52,36,3614,4197,4420
2020-12-06,"MO",360416,4194,29,13,1776,24,53,35,2692,4144,4301
2020-12-07,"MO",366314,4194,29,0,5898,24,52,35,3261,4028,4400
2020-12-08,"MO",370842,4355,29,161,4528,58,50,40,4067,3949,4471
2020-12-09,"MO",374642,4383,29,28,3800,63,49,41,4742,3835,4318
2020-12-10,"MO",378486,4450,29,67,3844,85,47,38,4057,3735,4221
2020-12-11,"MO",382354,4481,29,31,3868,42,51,39,3837,3689,4158
2020-12-12,"MO",384364,4503,29,22,2010,40,46,39,3241,3675,4033
2020-12-13,"MO",386081,4514,29,11,1717,21,46,38,2532,3666,3914
2020-12-14,"MO",391522,4514,29,0,5441,11,46,38,3056,3601,4013
2020-12-15,"MO",395706,4754,29,240,4184,84,57,46,3781,3552,4079
2020-12-16,"MO",399594,4799,29,45,3888,95,59,47,4504,3565,3970
2020-12-17,"MO",403360,4834,29,35,3766,107,55,46,3946,3553,3901
2020-12-18,"MO",406930,4853,29,19,3570,33,53,46,3741,3511,3846
